run_id,scraped_at,platform,country,city,address_id,full_address,zone_type,chain_name,store_name,store_available,product_name,product_canonical,product_price,delivery_fee,service_fee,discount_visible,discount_amount,discount_label,eta_min,eta_max,subtotal,final_total,currency,screenshot_path,status,error_message,page_label
20260323_223639_demo,2026-03-23T20:07:39.119276,didi,MX,Ciudad de México,CDMX_06,"Av. Tláhuac 4190, Tláhuac, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,58.66,25.92,4.72,True,,30% en tu primer pedido,45,72,58.66,89.3,MXN,data/screenshots/didi_CDMX_06_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:26:39.119276,rappi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,114.27,30.94,7.27,False,,,26,39,114.27,152.48,MXN,data/screenshots/rappi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:26:39.119276,rappi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,196.56,30.94,17.35,False,,,26,39,196.56,244.85,MXN,data/screenshots/rappi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:26:39.119276,rappi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,157.22,30.94,18.54,False,,,26,39,157.22,206.7,MXN,data/screenshots/rappi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:26:39.119276,rappi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,57.77,30.94,3.75,False,,,26,39,57.77,92.46,MXN,data/screenshots/rappi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:57:39.119276,uber,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's,True,Big Mac,Big Mac,93.29,15.55,13.85,True,,Buy 1 Get 1,19,36,93.29,122.69,MXN,data/screenshots/uber_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:57:39.119276,uber,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,182.75,15.55,28.42,True,,Buy 1 Get 1,19,36,182.75,226.72,MXN,data/screenshots/uber_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:57:39.119276,uber,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,146.44,15.55,22.0,True,,Buy 1 Get 1,19,36,146.44,183.99,MXN,data/screenshots/uber_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:57:39.119276,uber,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,62.27,15.55,9.01,True,,Buy 1 Get 1,19,36,62.27,86.83,MXN,data/screenshots/uber_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:04:39.119276,didi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,107.63,27.88,8.92,False,,,27,44,107.63,144.43,MXN,data/screenshots/didi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:04:39.119276,didi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,168.08,27.88,18.43,False,,,27,44,168.08,214.39,MXN,data/screenshots/didi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:04:39.119276,didi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,142.54,27.88,16.29,False,,,27,44,142.54,186.71,MXN,data/screenshots/didi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:04:39.119276,didi,MX,Ciudad de México,CDMX_07,"Periférico Norte 5000, Satélite, Naucalpan, Estado de México",commercial,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,59.84,27.88,5.9,False,,,27,44,59.84,93.62,MXN,data/screenshots/didi_CDMX_07_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:34:39.119276,rappi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,89.0,38.23,6.33,False,,,33,58,89.0,133.56,MXN,data/screenshots/rappi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:34:39.119276,rappi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,187.88,38.23,15.83,False,,,33,58,187.88,241.94,MXN,data/screenshots/rappi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:34:39.119276,rappi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,130.58,38.23,10.9,False,,,33,58,130.58,179.71,MXN,data/screenshots/rappi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:34:39.119276,rappi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,58.57,38.23,3.65,False,,,33,58,58.57,100.45,MXN,data/screenshots/rappi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:52:39.119276,uber,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's,True,Big Mac,Big Mac,95.45,39.08,12.14,True,,15% off tu pedido,40,60,95.45,146.67,MXN,data/screenshots/uber_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:52:39.119276,uber,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,175.78,39.08,28.34,True,,15% off tu pedido,40,60,175.78,243.2,MXN,data/screenshots/uber_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:52:39.119276,uber,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,143.19,39.08,24.5,True,,15% off tu pedido,40,60,143.19,206.77,MXN,data/screenshots/uber_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:52:39.119276,uber,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,45.91,39.08,6.03,True,,15% off tu pedido,40,60,45.91,91.02,MXN,data/screenshots/uber_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:29:39.119276,didi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,102.54,33.09,11.31,True,,Envío gratis,47,71,102.54,146.94,MXN,data/screenshots/didi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:29:39.119276,didi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,223.87,33.09,24.94,True,,Envío gratis,47,71,223.87,281.9,MXN,data/screenshots/didi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:29:39.119276,didi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,151.69,33.09,18.06,True,,Envío gratis,47,71,151.69,202.84,MXN,data/screenshots/didi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:29:39.119276,didi,MX,Ciudad de México,CDMX_08,"Av. Texcoco 320, Iztapalapa, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,58.63,33.09,5.49,True,,Envío gratis,47,71,58.63,97.21,MXN,data/screenshots/didi_CDMX_08_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:53:39.119276,rappi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,104.07,32.79,7.83,False,,,23,37,104.07,144.69,MXN,data/screenshots/rappi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:53:39.119276,rappi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,188.43,32.79,15.38,False,,,23,37,188.43,236.6,MXN,data/screenshots/rappi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:53:39.119276,rappi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,179.6,32.79,7.66,False,,,23,37,179.6,220.05,MXN,data/screenshots/rappi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:53:39.119276,rappi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,65.38,32.79,3.12,False,,,23,37,65.38,101.29,MXN,data/screenshots/rappi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:55:39.119276,uber,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's,True,Big Mac,Big Mac,111.57,17.11,16.88,False,,,25,39,111.57,145.56,MXN,data/screenshots/uber_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:55:39.119276,uber,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,176.09,17.11,23.89,False,,,25,39,176.09,217.09,MXN,data/screenshots/uber_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:55:39.119276,uber,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,152.07,17.11,20.59,False,,,25,39,152.07,189.77,MXN,data/screenshots/uber_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:55:39.119276,uber,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,58.83,17.11,8.88,False,,,25,39,58.83,84.82,MXN,data/screenshots/uber_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:31:39.119276,didi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,126.4,12.39,14.24,False,,,19,32,126.4,153.03,MXN,data/screenshots/didi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:31:39.119276,didi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,164.77,12.39,17.09,False,,,19,32,164.77,194.25,MXN,data/screenshots/didi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:31:39.119276,didi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,144.97,12.39,16.97,False,,,19,32,144.97,174.33,MXN,data/screenshots/didi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:31:39.119276,didi,MX,Ciudad de México,CDMX_09,"Blvd. Manuel Ávila Camacho 500, Lomas de Chapultepec, CDMX",premium,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,55.09,12.39,5.38,False,,,19,32,55.09,72.86,MXN,data/screenshots/didi_CDMX_09_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:18:39.119276,rappi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,109.83,38.53,6.15,False,,,25,40,109.83,154.51,MXN,data/screenshots/rappi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:18:39.119276,rappi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,177.29,38.53,12.5,False,,,25,40,177.29,228.32,MXN,data/screenshots/rappi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:18:39.119276,rappi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,139.49,38.53,16.08,False,,,25,40,139.49,194.1,MXN,data/screenshots/rappi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:18:39.119276,rappi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,59.84,38.53,3.28,False,,,25,40,59.84,101.65,MXN,data/screenshots/rappi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:16:39.119276,uber,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's,True,Big Mac,Big Mac,111.88,33.51,19.09,True,,Entrega gratis,25,45,111.88,164.48,MXN,data/screenshots/uber_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:16:39.119276,uber,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,158.71,33.51,22.27,True,,Entrega gratis,25,45,158.71,214.49,MXN,data/screenshots/uber_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:16:39.119276,uber,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,147.62,33.51,20.05,True,,Entrega gratis,25,45,147.62,201.18,MXN,data/screenshots/uber_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:16:39.119276,uber,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,56.12,33.51,9.29,True,,Entrega gratis,25,45,56.12,98.92,MXN,data/screenshots/uber_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:04:39.119276,didi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,91.62,0.0,9.05,False,,,34,56,91.62,100.67,MXN,data/screenshots/didi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:04:39.119276,didi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,158.0,0.0,12.56,False,,,34,56,158.0,170.56,MXN,data/screenshots/didi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:04:39.119276,didi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,139.32,0.0,10.46,False,,,34,56,139.32,149.78,MXN,data/screenshots/didi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T22:04:39.119276,didi,MX,Ciudad de México,CDMX_10,"Av. Ermita Iztapalapa 800, Iztacalco, CDMX",residential_medium,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,65.65,0.0,4.69,False,,,34,56,65.65,70.34,MXN,data/screenshots/didi_CDMX_10_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:01:39.119276,rappi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,101.85,41.48,11.08,False,,,38,59,101.85,154.41,MXN,data/screenshots/rappi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:01:39.119276,rappi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,160.37,41.48,16.56,False,,,38,59,160.37,218.41,MXN,data/screenshots/rappi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:01:39.119276,rappi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,143.14,41.48,8.64,False,,,38,59,143.14,193.26,MXN,data/screenshots/rappi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T20:01:39.119276,rappi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,58.95,41.48,4.95,False,,,38,59,58.95,105.38,MXN,data/screenshots/rappi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:40:39.119276,uber,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's,True,Big Mac,Big Mac,95.53,33.8,13.59,False,,,38,63,95.53,142.92,MXN,data/screenshots/uber_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:40:39.119276,uber,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,173.09,33.8,28.26,False,,,38,63,173.09,235.15,MXN,data/screenshots/uber_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:40:39.119276,uber,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,147.71,33.8,18.5,False,,,38,63,147.71,200.01,MXN,data/screenshots/uber_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:40:39.119276,uber,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,63.47,33.8,7.04,False,,,38,63,63.47,104.31,MXN,data/screenshots/uber_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:50:39.119276,didi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,103.21,29.09,10.9,False,,,44,70,103.21,143.2,MXN,data/screenshots/didi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:50:39.119276,didi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,166.62,29.09,15.97,False,,,44,70,166.62,211.68,MXN,data/screenshots/didi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:50:39.119276,didi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,133.78,29.09,11.8,False,,,44,70,133.78,174.67,MXN,data/screenshots/didi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T19:50:39.119276,didi,MX,Ciudad de México,CDMX_11,"Xochimilco Km 22, San Gregorio Atlapulco, Xochimilco, CDMX",peripheral,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,59.82,29.09,6.41,False,,,44,70,59.82,95.32,MXN,data/screenshots/didi_CDMX_11_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:33:39.119276,rappi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's (via Rappi),True,Big Mac,Big Mac,112.2,23.54,9.67,False,,,22,35,112.2,145.41,MXN,data/screenshots/rappi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:33:39.119276,rappi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's (via Rappi),True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,194.75,23.54,18.03,False,,,22,35,194.75,236.32,MXN,data/screenshots/rappi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:33:39.119276,rappi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's (via Rappi),True,McNuggets 10 piezas,McNuggets 10 piezas,140.71,23.54,9.68,False,,,22,35,140.71,173.93,MXN,data/screenshots/rappi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:33:39.119276,rappi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's (via Rappi),True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,62.74,23.54,5.79,False,,,22,35,62.74,92.07,MXN,data/screenshots/rappi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,uber,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's,True,Big Mac,Big Mac,98.85,0.0,15.06,False,,,20,32,98.85,113.91,MXN,data/screenshots/uber_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,uber,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,193.05,0.0,26.67,False,,,20,32,193.05,219.72,MXN,data/screenshots/uber_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,uber,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's,True,McNuggets 10 piezas,McNuggets 10 piezas,143.92,0.0,21.01,False,,,20,32,143.92,164.93,MXN,data/screenshots/uber_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,uber,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,53.91,0.0,9.27,False,,,20,32,53.91,63.18,MXN,data/screenshots/uber_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,didi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's DiDi,True,Big Mac,Big Mac,109.32,20.3,13.79,True,,30% en tu primer pedido,21,34,109.32,143.41,MXN,data/screenshots/didi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,didi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's DiDi,True,McTrio Big Mac Mediano,McTrio Big Mac Mediano,182.27,20.3,20.71,True,,30% en tu primer pedido,21,34,182.27,223.28,MXN,data/screenshots/didi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,didi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's DiDi,True,McNuggets 10 piezas,McNuggets 10 piezas,141.59,20.3,15.08,True,,30% en tu primer pedido,21,34,141.59,176.97,MXN,data/screenshots/didi_CDMX_12_store_page.png,success,,store_page
20260323_223639_demo,2026-03-23T21:38:39.119276,didi,MX,Ciudad de México,CDMX_12,"Av. Paseo de la Reforma 350, Cuauhtémoc, CDMX",commercial,mcdonalds,McDonald's DiDi,True,Papas a la Francesa Medianas,Papas a la Francesa Medianas,56.22,20.3,5.73,True,,30% en tu primer pedido,21,34,56.22,82.25,MXN,data/screenshots/didi_CDMX_12_store_page.png,success,,store_page
